timestamp,sensor_temp,setpoint,gas_flow,air_flow,furnace_load,ambient_temp,gas_pressure,energy_consumption
2026-01-03 15:30:20,779.819,778.81,56.091,74.095,522.055,29.944,5.08,252.163
2026-01-03 15:30:40,780.009,778.81,55.227,76.994,623.772,30.422,5.122,249.749
2026-01-03 15:31:00,780.514,778.81,58.513,76.912,629.943,29.296,5.001,259.408
2026-01-03 15:31:20,780.921,778.8,53.084,74.97,591.289,30.225,4.983,234.183
2026-01-03 15:31:40,781.108,778.8,45.44,69.66,532.297,29.607,5.053,203.576
2026-01-03 15:32:00,781.28,778.8,50.559,74.367,599.11,28.87,5.032,227.857
2026-01-03 15:32:20,780.755,778.8,47.892,69.432,615.076,28.733,5.004,213.606
2026-01-03 15:32:40,780.048,778.8,50.365,75.483,585.768,29.542,5.193,232.34
2026-01-03 15:33:00,780.037,778.8,52.684,74.323,627.37,30.184,5.003,236.082
2026-01-03 15:33:20,779.671,778.8,52.406,69.689,596.066,28.336,4.941,231.146
2026-01-03 15:33:40,779.589,778.8,50.233,71.194,602.859,29.696,4.941,221.017
2026-01-03 15:34:00,779.41,778.79,57.76,77.063,656.536,30.104,5.071,260.715
2026-01-03 15:34:20,779.806,778.79,54.674,76.88,568.523,28.795,5.19,252.115
2026-01-03 15:34:40,779.503,778.79,50.732,73.571,520.834,29.175,4.893,219.053
2026-01-03 15:35:00,779.962,778.79,53.66,75.497,584.535,29.891,5.101,243.789
2026-01-03 15:35:20,779.75,778.79,50.603,74.557,567.516,30.05,5.157,231.528
2026-01-03 15:35:40,779.693,778.79,52.672,77.468,529.646,30.496,4.981,232.92
2026-01-03 15:36:00,779.972,778.79,54.021,75.607,622.361,29.175,4.976,240.829
2026-01-03 15:36:20,780.095,778.79,53.866,73.965,595.162,29.03,5.209,247.392
2026-01-03 15:36:40,780.204,778.78,49.197,68.922,513.92,30.504,5.153,222.193
2026-01-03 15:37:00,780.225,778.78,47.824,68.438,666.201,29.053,5.008,216.259
2026-01-03 15:37:20,779.991,778.78,52.938,70.402,564.617,29.803,5.081,239.974
2026-01-03 15:37:40,779.894,778.78,53.724,74.164,570.41,30.801,5.047,239.783
2026-01-03 15:38:00,780.198,778.78,53.48,72.091,641.248,29.936,5.12,242.68
2026-01-03 15:38:20,780.351,778.78,54.232,77.111,618.9,29.947,5.04,244.171
2026-01-03 15:38:40,780.31,778.78,51.793,74.899,649.52,30.237,4.989,231.423
2026-01-03 15:39:00,780.134,778.78,52.418,69.515,503.041,29.778,4.989,230.297
2026-01-03 15:39:20,779.888,778.77,54.2,74.791,589.026,29.929,5.145,246.327
2026-01-03 15:39:40,779.756,778.77,47.758,71.664,608.679,29.243,5.059,216.295
2026-01-03 15:40:00,779.887,778.77,52.722,75.633,661.982,30.137,5.044,238.196
2026-01-03 15:40:20,779.532,778.77,55.159,70.984,566.162,29.682,5.089,250.041
2026-01-03 15:40:40,779.602,778.77,56.172,75.468,589.603,28.54,5.082,253.999
2026-01-03 15:41:00,779.908,778.77,55.537,75.145,612.028,29.566,4.937,245.007
2026-01-03 15:41:20,779.944,778.77,56.827,77.515,640.717,28.111,4.999,253.174
2026-01-03 15:41:40,780.046,778.77,50.512,76.481,557.299,29.834,4.934,222.912
2026-01-03 15:42:00,780.124,778.76,51.712,72.179,644.504,29.258,4.961,229.233
2026-01-03 15:42:20,780.119,778.76,46.465,68.638,582.19,30.535,5.152,215.867
2026-01-03 15:42:40,780.127,778.76,53.679,73.147,626.4,29.678,5.262,251.698
2026-01-03 15:43:00,780.157,778.76,52.603,70.284,601.589,29.931,4.949,230.843
2026-01-03 15:43:20,852.982,778.76,52.091,72.077,623.414,28.74,4.981,231.523
2026-01-03 15:43:40,780.694,778.76,52.028,71.874,621.352,29.773,5.01,232.33
2026-01-03 15:44:00,780.443,778.76,53.102,73.491,670.041,28.971,4.806,228.965
2026-01-03 15:44:20,780.192,778.76,49.766,74.986,602.741,30.002,5.223,232.12
2026-01-03 15:44:40,780.103,778.75,51.92,74.69,600.507,28.67,4.922,227.003
2026-01-03 15:45:00,779.938,778.75,57.754,78.479,662.961,29.399,4.999,256.117
2026-01-03 15:45:20,779.696,778.75,53.39,74.935,678.668,28.631,5.053,241.443
2026-01-03 15:45:40,780.006,778.75,50.087,72.06,598.593,29.394,5.023,226.619
2026-01-03 15:46:00,780.114,778.75,51.7,73.14,648.353,30.525,5.025,232.132
2026-01-03 15:46:20,779.643,778.75,51.858,73.074,579.546,29.737,5.047,236.231
2026-01-03 15:46:40,779.463,778.75,53.213,71.78,650.161,29.277,4.909,235.193
2026-01-03 15:47:00,779.421,778.75,52.735,72.656,660.922,27.812,5.014,236.441
2026-01-03 15:47:20,779.509,778.74,53.915,72.313,607.907,28.961,5.118,244.16
2026-01-03 15:47:40,779.571,778.74,54.602,72.303,671.054,29.56,4.972,243.605
2026-01-03 15:48:00,779.804,778.74,52.16,78.595,610.02,28.961,5.022,231.976
2026-01-03 15:48:20,779.949,778.74,55.623,78.908,623.699,30.117,5.049,250.846
2026-01-03 15:48:40,780.1065,778.74,46.881,72.891,640.995,29.296,5.058,212.957
2026-01-03 15:49:00,780.264,778.74,53.057,74.144,580.967,29.893,5.023,236.57
2026-01-03 15:49:20,780.734,778.74,49.507,77.144,563.799,29.361,5.033,221.574
2026-01-03 15:49:40,780.29,778.74,53.234,73.713,638.317,29.066,4.933,236.272
2026-01-03 15:50:00,780.424,778.73,49.145,70.41,593.118,28.941,4.901,215.942
2026-01-03 15:50:20,780.35,778.73,51.015,72.454,572.352,28.609,5.039,228.655
2026-01-03 15:50:40,779.763,778.73,54.315,77.632,662.668,29.867,4.974,241.599
2026-01-03 15:51:00,779.261,778.73,54.719,72.388,697.101,28.945,5.029,244.764
2026-01-03 15:51:20,779.451,778.73,54.984,74.934,668.2,29.508,5.003,245.251
2026-01-03 15:51:40,779.774,778.73,54.395,71.155,577.098,28.871,4.945,238.593
2026-01-03 15:52:00,779.792,778.73,53.781,77.794,639.207,28.53,4.958,239.287
2026-01-03 15:52:20,779.742,778.73,51.533,73.502,618.04,29.505,4.86,223.529
2026-01-03 15:52:40,779.39,778.73,52.772,74.827,594.371,28.717,4.992,233.103
2026-01-03 15:53:00,779.353,778.72,51.819,74.613,637.36,28.917,4.921,229.222
2026-01-03 15:53:20,779.203,778.72,54.72,77.867,631.273,28.401,5.039,246.314
2026-01-03 15:53:40,779.547,778.72,49.081,71.14,624.624,28.847,4.994,219.238
2026-01-03 15:54:00,779.509,778.72,54.62,74.184,680.342,29.149,5.029,246.448
2026-01-03 15:54:20,779.829,778.72,54.184,76.592,695.155,28.955,5.014,242.319
2026-01-03 15:54:40,780.183,778.72,54.477,77.637,622.897,29.611,5.049,245.739
2026-01-03 15:55:00,780.296,778.72,53.118,72.717,630.155,29.2,5.047,238.461
2026-01-03 15:55:20,780.309,778.72,50.47,73.766,627.872,30.958,4.963,224.662
2026-01-03 15:55:40,780.42,778.72,52.324,76.69,662.967,29.352,5.041,234.903
2026-01-03 15:56:00,780.106,778.71,51.042,75.658,655.494,28.049,5.074,233.455
2026-01-03 15:56:20,780.123,778.71,52.676,73.421,609.433,28.955,4.976,234.544
2026-01-03 15:56:40,780.138,778.71,53.588,73.993,636.354,29.0,5.047,241.86
2026-01-03 15:57:00,780.113,778.71,51.073,71.766,575.571,28.7,5.011,227.648
2026-01-03 15:57:20,779.918,778.71,47.44,70.693,573.003,29.104,5.037,211.919
2026-01-03 15:57:40,779.334,778.71,51.786,74.141,591.367,28.667,5.036,232.48
2026-01-03 15:58:00,779.207,778.71,56.091,72.867,633.974,29.245,4.609,232.48
2026-01-03 15:58:20,779.147,778.71,58.103,76.214,673.578,27.892,4.376,227.679
2026-01-03 15:58:40,779.15,778.71,50.399,72.471,611.647,29.717,4.571,205.874
2026-01-03 15:59:00,778.743,778.7,52.588,74.658,641.969,28.076,4.566,216.711
2026-01-03 15:59:20,778.834,778.7,51.017,74.264,658.271,28.857,4.621,212.68
2026-01-03 15:59:40,778.612,778.7,55.7,74.443,718.334,28.568,4.542,228.949
2026-01-03 16:00:00,778.497,778.7,57.986,76.215,652.513,29.184,4.575,238.287
2026-01-03 16:00:20,778.735,778.7,51.028,74.05,655.305,28.882,4.5,207.034
2026-01-03 16:00:40,779.076,778.7,56.826,77.07,624.332,29.136,4.439,225.249
2026-01-03 16:01:00,778.864,778.7,63.69,82.261,735.007,29.644,4.513,256.544
2026-01-03 16:01:20,779.724,778.7,56.964,75.431,687.547,29.431,4.502,228.857
2026-01-03 16:01:40,780.362,778.7,50.563,69.632,603.926,28.984,4.533,207.168
2026-01-03 16:02:00,780.547,778.69,53.283,71.32,722.124,29.23,4.691,224.429
2026-01-03 16:02:20,780.184,778.69,58.223,75.388,687.752,30.123,4.53,235.747
2026-01-03 16:02:40,780.019,778.69,52.856,76.672,666.81,29.422,4.51,214.375
2026-01-03 16:03:00,779.657,778.69,53.473,78.495,686.781,28.756,4.509,218.573
2026-01-03 16:03:20,779.607,778.69,51.34,74.167,708.964,29.691,4.541,211.364
2026-01-03 16:03:40,779.263,778.69,52.983,73.039,624.75,29.151,4.517,214.535
2026-01-03 16:04:00,778.928,778.69,53.219,73.411,641.887,28.331,4.52,214.583
2026-01-03 16:04:20,778.6,778.69,54.481,76.157,658.476,28.793,4.493,220.486
2026-01-03 16:04:40,778.388,778.69,52.187,72.123,605.188,28.01,4.56,212.569
2026-01-03 16:05:00,778.192,778.68,50.262,72.253,694.595,27.515,4.43,201.904
2026-01-03 16:05:20,777.924,778.68,58.611,77.62,650.161,28.309,4.469,232.061
2026-01-03 16:05:40,778.513,778.68,52.741,73.266,645.984,28.944,4.597,216.588
2026-01-03 16:06:00,778.377,778.68,53.837,74.512,635.189,28.938,4.477,216.292
2026-01-03 16:06:20,778.869,778.68,59.267,79.933,663.373,28.008,4.904,259.111
2026-01-03 16:06:40,779.623,778.68,57.182,75.033,672.697,27.42,4.985,253.558
2026-01-03 16:07:00,779.342,778.68,56.059,76.723,711.293,29.722,4.93,248.233
2026-01-03 16:07:20,779.714,778.68,57.291,77.996,713.339,28.889,4.883,252.603
2026-01-03 16:07:40,780.132,778.68,52.462,74.159,617.019,29.758,5.042,234.816
2026-01-03 16:08:00,780.165,778.68,52.48,74.865,689.54,29.716,4.929,232.715
2026-01-03 16:08:20,780.126,778.67,56.83,72.19,724.942,29.25,4.981,254.538
2026-01-03 16:08:40,779.97,778.67,52.577,74.344,660.359,28.837,4.961,232.921
2026-01-03 16:09:00,780.105,778.67,53.576,76.439,663.509,28.555,4.933,237.667
2026-01-03 16:09:20,779.799,778.67,55.558,73.745,654.082,29.217,4.935,243.419
2026-01-03 16:09:40,779.487,778.67,51.064,74.518,696.936,28.682,4.965,227.397
2026-01-03 16:10:00,779.343,778.67,54.557,73.143,686.425,28.417,5.059,250.328
2026-01-03 16:10:20,779.499,778.67,56.798,74.586,718.357,27.504,4.99,253.67
2026-01-03 16:10:40,779.263,778.67,49.949,70.231,670.047,28.705,5.085,227.024
2026-01-03 16:11:00,779.41,778.67,61.393,78.067,732.529,29.405,4.92,270.153
2026-01-03 16:11:20,832.87,778.67,59.607,75.64,703.494,29.495,4.971,267.054
2026-01-03 16:11:40,779.601,778.66,53.685,73.463,730.317,28.764,4.868,234.59
2026-01-03 16:12:00,780.172,778.66,51.458,72.621,651.345,28.191,5.015,230.174
2026-01-03 16:12:20,780.478,778.66,53.453,73.484,749.478,29.258,5.045,244.068
2026-01-03 16:12:40,780.491,778.66,54.902,73.703,654.712,28.699,5.019,246.239
2026-01-03 16:13:00,780.336,778.66,51.728,72.105,657.594,28.481,5.034,235.659
2026-01-03 16:13:20,780.396,778.66,54.823,77.119,663.542,27.819,4.959,242.027
2026-01-03 16:13:40,780.467,778.66,49.757,72.216,659.516,29.947,4.996,221.525
2026-01-03 16:14:00,779.901,778.66,58.445,79.289,768.012,29.12,5.031,262.372
2026-01-03 16:14:20,779.951,778.66,53.632,76.484,707.056,29.177,5.051,243.546
2026-01-03 16:14:40,779.619,778.66,52.566,73.101,706.66,28.144,4.959,236.153
2026-01-03 16:15:00,779.724,778.65,55.884,75.615,599.998,28.702,4.91,243.811
2026-01-03 16:15:20,779.74,778.65,58.697,78.092,743.733,28.597,5.069,266.424
2026-01-03 16:15:40,779.808,778.65,54.076,72.547,639.925,29.107,4.965,240.69
2026-01-03 16:16:00,779.716,778.65,55.105,74.457,685.788,29.446,4.954,243.65
2026-01-03 16:16:20,779.55,778.65,49.928,71.684,656.503,27.762,4.901,219.05
2026-01-03 16:16:40,779.425,778.65,54.283,76.809,699.744,27.97,4.95,238.607
2026-01-03 16:17:00,779.411,778.65,55.594,72.442,758.758,28.994,4.928,247.9
2026-01-03 16:17:20,779.11,778.65,56.777,77.041,647.227,28.294,4.882,248.044
2026-01-03 16:17:40,779.492,778.65,54.439,73.371,658.904,29.08,4.891,237.935
2026-01-03 16:18:00,779.554,778.65,54.261,81.3,698.301,28.359,5.004,245.068
2026-01-03 16:18:20,779.515,778.65,56.394,75.641,763.433,27.826,4.934,250.01
2026-01-03 16:18:40,779.803,778.64,49.969,75.113,674.438,27.512,4.967,225.784
2026-01-03 16:19:00,779.597,778.64,55.191,77.496,662.077,28.85,4.936,244.6
2026-01-03 16:19:20,779.883,778.64,56.432,77.417,702.444,28.857,4.881,245.549
2026-01-03 16:19:40,779.767,778.64,57.832,77.116,696.165,29.126,5.049,260.852
2026-01-03 16:20:00,780.408,778.64,54.912,77.227,650.463,28.732,4.975,244.126
2026-01-03 16:20:20,780.698,778.64,51.328,72.376,679.106,26.273,5.009,232.689
2026-01-03 16:20:40,780.89,778.64,50.736,73.024,609.545,28.822,4.987,224.791
2026-01-03 16:21:00,780.459,778.64,55.256,75.784,697.491,27.637,4.946,245.94
2026-01-03 16:21:20,779.913,778.64,49.956,71.239,643.547,27.383,4.914,219.028
2026-01-03 16:21:40,779.258,778.64,61.027,76.412,811.472,27.303,4.824,266.344
2026-01-03 16:22:00,779.336,778.64,58.022,75.793,726.09,27.24,4.794,249.244
2026-01-03 16:22:20,779.757,778.63,55.766,74.906,713.295,28.648,5.019,249.39
2026-01-03 16:22:40,779.658,778.63,56.078,74.881,726.34,28.034,5.034,253.503
2026-01-03 16:23:00,779.725,778.63,55.52,76.9,681.266,27.553,5.054,250.837
2026-01-03 16:23:20,779.757,778.63,57.439,76.151,697.729,28.47,4.943,254.944
2026-01-03 16:23:40,779.772,778.63,58.473,80.505,727.618,27.785,4.898,254.808
2026-01-03 16:24:00,780.07,778.63,54.381,73.029,661.708,29.029,5.0,242.56
2026-01-03 16:24:20,780.313,778.63,57.734,75.988,737.109,29.303,5.049,259.79
2026-01-03 16:24:40,715.296,778.63,56.295,77.628,801.935,28.294,5.089,258.804
2026-01-03 16:25:00,780.772,778.63,55.285,75.673,641.264,29.243,4.927,244.276
2026-01-03 16:25:20,780.81,778.63,56.918,77.204,732.577,29.234,5.026,256.583
2026-01-03 16:25:40,780.867,778.63,59.253,79.389,672.514,28.451,4.989,263.451
2026-01-03 16:26:00,780.951,778.62,49.318,72.068,741.178,29.433,4.955,219.642
2026-01-03 16:26:20,780.228,778.62,55.957,74.015,726.076,28.011,4.899,246.18
2026-01-03 16:26:40,780.48,778.62,57.284,73.521,796.146,27.203,5.052,258.267
2026-01-03 16:27:00,780.497,778.62,54.641,74.126,788.87,27.436,5.043,250.771
2026-01-03 16:27:20,780.586,778.62,54.633,76.854,647.873,27.96,4.938,239.983
2026-01-03 16:27:40,780.394,778.62,58.941,77.502,748.163,28.673,5.01,264.271
2026-01-03 16:28:00,779.922,778.62,52.616,71.653,748.125,27.651,4.999,236.701
2026-01-03 16:28:20,779.453,778.62,57.959,75.677,768.74,27.931,5.001,260.008
2026-01-03 16:28:40,779.217,778.62,57.784,75.203,737.229,27.579,4.876,254.454
2026-01-03 16:29:00,779.567,778.62,61.003,79.689,743.544,27.929,4.876,268.305
2026-01-03 16:29:20,780.066,778.62,50.984,71.112,670.962,29.118,4.937,226.385
2026-01-03 16:29:40,780.073,778.62,52.787,74.934,737.145,28.519,4.983,236.797
2026-01-03 16:30:00,780.329,778.61,49.828,71.722,709.137,27.95,5.091,228.463
2026-01-03 16:30:20,779.775,778.61,51.798,75.829,750.371,29.02,4.834,225.075
2026-01-03 16:30:40,779.508,778.61,57.56,74.691,716.078,28.295,5.04,258.34
2026-01-03 16:31:00,703.428,778.61,56.737,75.271,741.178,28.352,4.849,247.213
2026-01-03 16:31:20,780.431,778.61,54.176,74.857,749.501,28.949,4.969,241.671
2026-01-03 16:31:40,780.692,778.61,60.252,75.66,751.069,28.05,4.803,258.294
2026-01-03 16:32:00,780.917,778.61,54.987,74.55,689.742,28.797,5.06,249.016
2026-01-03 16:32:20,780.586,778.61,56.909,73.228,832.774,28.747,4.972,254.122
2026-01-03 16:32:40,780.559,778.61,57.461,74.363,736.069,28.144,4.984,257.073
2026-01-03 16:33:00,780.425,778.61,54.087,76.723,753.787,27.386,5.017,243.148
2026-01-03 16:33:20,780.36,778.61,53.688,77.474,728.726,28.223,4.929,237.663
2026-01-03 16:33:40,780.159,778.61,55.442,74.11,676.912,28.889,4.812,238.293
2026-01-03 16:34:00,779.823,778.6,51.788,73.241,762.721,28.691,4.809,225.506
2026-01-03 16:34:20,779.574,778.6,61.576,78.102,740.276,29.217,4.995,275.39
2026-01-03 16:34:40,779.254,778.6,54.623,74.822,768.904,27.889,4.93,244.98
2026-01-03 16:35:00,778.867,778.6,58.002,77.036,699.692,28.642,5.047,263.037
2026-01-03 16:35:20,779.337,778.6,56.227,73.308,715.362,27.563,4.955,249.429
2026-01-03 16:35:40,779.482,778.6,57.59,71.961,743.071,28.279,5.005,259.065
2026-01-03 16:36:00,779.954,778.6,56.352,75.311,733.89,28.813,5.026,252.635
2026-01-03 16:36:20,780.19,778.6,56.737,77.289,719.54,28.686,5.024,257.469
2026-01-03 16:36:40,780.351,778.6,59.696,75.766,745.213,28.196,4.933,264.395
2026-01-03 16:37:00,780.515,778.6,59.77,76.025,798.152,27.965,4.96,265.854
2026-01-03 16:37:20,780.68,778.6,59.467,77.584,755.108,27.521,5.019,267.133
2026-01-03 16:37:40,780.818,778.6,57.181,77.464,787.983,27.974,4.973,254.197
2026-01-03 16:38:00,780.801,778.59,55.47,77.888,728.335,27.315,4.811,241.086
2026-01-03 16:38:20,780.78,778.59,56.757,76.634,739.032,27.887,4.78,242.794
2026-01-03 16:38:40,780.453,778.59,57.518,79.477,748.206,27.001,4.905,252.633
2026-01-03 16:39:00,780.26,778.59,53.838,74.339,717.95,27.286,5.029,242.972
2026-01-03 16:39:20,780.11,778.59,55.771,76.565,749.958,28.58,4.955,248.235
2026-01-03 16:39:40,779.662,778.59,61.291,78.83,809.871,28.505,5.081,280.159
2026-01-03 16:40:00,779.974,778.59,59.161,73.295,818.496,27.879,5.018,267.858
2026-01-03 16:40:20,779.686,778.59,54.067,75.096,802.565,28.083,4.849,236.772
2026-01-03 16:40:40,779.955,778.59,58.709,77.31,755.113,28.155,5.036,265.161
2026-01-03 16:41:00,779.665,778.59,54.394,77.703,709.672,28.304,4.858,235.255
2026-01-03 16:41:20,779.84,778.59,60.346,76.228,852.821,28.231,5.088,277.779
2026-01-03 16:41:40,780.056,778.59,57.93,80.033,720.255,27.209,4.997,257.113
2026-01-03 16:42:00,780.343,778.59,56.465,75.339,812.648,26.537,5.07,257.952
2026-01-03 16:42:20,780.327,778.59,59.494,79.283,761.188,27.384,5.0,267.815
2026-01-03 16:42:40,780.508,778.58,57.794,75.877,698.902,27.894,4.955,256.141
2026-01-03 16:43:00,780.794,778.58,53.763,74.69,679.368,28.554,4.968,242.087
2026-01-03 16:43:20,780.965,778.58,58.534,80.802,809.284,28.111,4.888,257.374
2026-01-03 16:43:40,780.703,778.58,50.014,71.729,721.534,28.282,4.974,225.707
2026-01-03 16:44:00,780.454,778.58,52.066,70.841,691.337,27.415,4.967,232.273
2026-01-03 16:44:20,780.017,778.58,55.789,73.865,736.598,27.903,5.003,249.211
2026-01-03 16:44:40,779.542,778.58,56.373,73.794,749.12,27.976,4.941,250.92
2026-01-03 16:45:00,779.5305000000001,778.58,54.267,75.654,766.697,27.475,4.889,239.752
2026-01-03 16:45:20,779.519,778.58,54.423,77.423,765.018,27.279,4.958,242.387
2026-01-03 16:45:40,779.519,778.58,53.409,77.268,718.343,27.776,4.892,233.392
2026-01-03 16:46:00,779.377,778.58,54.57,74.872,752.025,28.301,4.887,239.122
2026-01-03 16:46:20,779.147,778.58,51.563,73.261,829.888,27.353,4.859,227.842
2026-01-03 16:46:40,778.969,778.58,57.059,77.727,705.879,27.762,4.95,253.221
2026-01-03 16:47:00,778.865,778.58,62.426,78.639,775.079,28.692,4.971,274.908
2026-01-03 16:47:20,779.202,778.57,59.865,75.921,707.098,27.559,4.917,263.573
2026-01-03 16:47:40,779.952,778.57,55.203,74.571,736.641,27.867,4.991,248.161
2026-01-03 16:48:00,780.437,778.57,62.982,79.891,806.76,27.791,4.955,279.993
2026-01-03 16:48:20,780.414,778.57,52.52,73.665,664.934,27.733,4.935,232.149
2026-01-03 16:48:40,780.176,778.57,60.034,79.498,851.482,28.839,5.05,273.719
2026-01-03 16:49:00,780.773,778.57,54.97,75.171,699.499,28.013,4.914,240.861
2026-01-03 16:49:20,780.559,778.57,55.983,73.909,667.903,26.879,4.938,248.9
2026-01-03 16:49:40,780.369,778.57,54.904,76.11,759.826,28.73,4.989,248.492
2026-01-03 16:50:00,780.362,778.57,61.142,76.934,740.272,27.969,5.024,277.454
2026-01-03 16:50:20,780.391,778.57,57.587,80.25,732.366,27.572,4.882,253.135
2026-01-03 16:50:40,780.319,778.57,55.147,74.093,789.687,28.597,4.976,246.653
2026-01-03 16:51:00,780.616,778.57,57.057,70.924,719.784,27.312,4.961,254.19
2026-01-03 16:51:20,780.141,778.57,52.369,75.945,787.694,28.8,5.023,240.198
2026-01-03 16:51:40,779.897,778.57,59.49,78.999,799.893,27.819,4.918,263.943
2026-01-03 16:52:00,779.56,778.57,51.987,72.102,701.529,28.358,4.97,233.289
2026-01-03 16:52:20,779.182,778.56,66.211,82.021,810.078,29.586,5.099,301.31
2026-01-03 16:52:40,780.219,778.56,59.64,76.148,799.289,27.846,4.936,265.887
2026-01-03 16:53:00,779.585,778.56,56.123,74.941,834.961,27.671,5.059,255.427
2026-01-03 16:53:20,780.471,778.56,59.378,75.509,765.944,27.081,4.942,263.321
2026-01-03 16:53:40,780.386,778.56,55.17,75.303,728.737,27.64,4.961,245.358
2026-01-03 16:54:00,780.02,778.56,58.384,73.925,823.333,27.082,4.941,261.206
2026-01-03 16:54:20,780.17,778.56,55.256,76.967,769.685,27.584,4.891,243.269
2026-01-03 16:54:40,780.018,778.56,59.749,75.919,850.119,29.424,4.893,262.378
2026-01-03 16:55:00,780.283,778.56,61.483,82.235,800.603,27.751,5.026,277.646
2026-01-03 16:55:20,780.566,778.56,55.213,73.169,768.107,27.338,4.933,245.63
2026-01-03 16:55:40,780.723,778.56,52.757,73.111,730.192,27.536,4.917,233.044
2026-01-03 16:56:00,780.193,778.56,59.551,76.429,765.747,27.407,4.922,263.236
2026-01-03 16:56:20,780.305,778.56,57.088,79.256,813.204,28.274,4.847,249.426
2026-01-03 16:56:40,780.522,778.56,56.863,77.353,703.74,27.583,4.926,251.065
2026-01-03 16:57:00,780.323,778.56,59.525,78.922,753.957,28.594,4.961,263.278
2026-01-03 16:57:20,780.508,778.56,52.196,75.41,700.109,27.431,4.901,231.51
2026-01-03 16:57:40,779.88,778.56,56.907,75.508,726.487,27.461,5.003,253.877
2026-01-03 16:58:00,779.783,778.55,55.11,76.927,746.396,27.065,4.968,245.189
2026-01-03 16:58:20,779.177,778.55,56.862,71.982,762.289,27.365,4.922,251.423
2026-01-03 16:58:40,779.038,778.55,57.978,74.712,790.94,26.546,4.994,260.957
2026-01-03 16:59:00,779.186,778.55,61.249,78.077,807.182,26.3,4.981,278.188
2026-01-03 16:59:20,779.696,778.55,61.662,81.359,838.419,27.945,5.04,277.482
2026-01-03 16:59:40,779.802,778.55,62.963,82.259,848.867,26.514,4.877,279.828
2026-01-03 17:00:00,780.205,778.55,60.977,81.631,830.616,27.796,5.107,282.253
2026-01-03 17:00:20,780.564,778.55,56.827,72.15,760.759,27.244,4.965,253.931
2026-01-03 17:00:40,780.384,778.55,53.286,73.913,788.906,28.1,5.05,244.182
2026-01-03 17:01:00,780.161,778.55,53.091,71.318,753.632,26.494,4.896,235.268
2026-01-03 17:01:20,780.269,778.55,56.968,76.99,790.76,27.878,4.986,256.769
2026-01-03 17:01:40,780.419,778.55,56.532,74.031,772.795,27.71,4.956,253.661
2026-01-03 17:02:00,780.516,778.55,56.005,73.495,729.164,27.72,5.021,251.004
2026-01-03 17:02:20,780.4,778.55,64.129,78.072,846.445,28.168,5.105,294.96
2026-01-03 17:02:40,780.872,778.55,61.24,80.639,858.507,27.528,4.994,275.013
2026-01-03 17:03:00,780.525,778.55,56.501,76.304,748.065,26.008,4.949,250.378
2026-01-03 17:03:20,780.148,778.55,60.091,80.541,806.144,27.738,4.995,268.883
2026-01-03 17:03:40,780.356,778.55,54.081,74.519,751.071,27.652,4.815,235.638
2026-01-03 17:04:00,780.09,778.54,57.523,73.287,780.2,27.305,4.959,255.711
2026-01-03 17:04:20,779.65,778.54,57.309,72.226,760.366,26.938,4.828,250.541
2026-01-03 17:04:40,779.579,778.54,58.429,77.377,756.59,27.218,5.071,265.062
2026-01-03 17:05:00,779.738,778.54,58.13,74.337,793.889,28.301,5.061,262.32
2026-01-03 17:05:20,779.869,778.54,56.971,75.18,704.157,26.866,5.045,257.355
2026-01-03 17:05:40,779.999,778.54,57.464,77.337,762.831,26.365,4.931,254.605
2026-01-03 17:06:00,779.789,778.54,63.354,79.414,967.574,26.52,4.891,280.796
2026-01-03 17:06:20,780.118,778.54,53.255,79.246,718.032,27.371,5.074,242.34
2026-01-03 17:06:40,780.318,778.54,60.696,78.143,770.775,28.386,5.201,282.69
2026-01-03 17:07:00,780.803,778.54,61.842,78.161,801.356,28.698,5.051,282.406
2026-01-03 17:07:20,781.085,778.54,53.827,73.779,780.81,27.757,5.123,248.718
2026-01-03 17:07:40,781.332,778.54,55.984,76.934,755.016,26.769,5.017,254.579
2026-01-03 17:08:00,780.779,778.54,54.663,74.557,833.447,26.825,4.98,245.955
2026-01-03 17:08:20,780.418,778.54,55.229,79.486,797.101,27.867,5.14,257.563
2026-01-03 17:08:40,780.454,778.54,56.299,76.928,762.814,28.132,5.0,253.783
2026-01-03 17:09:00,780.124,778.54,55.887,76.955,829.934,26.939,5.085,255.711
2026-01-03 17:09:20,780.104,778.54,56.904,76.743,768.112,28.17,4.995,257.356
2026-01-03 17:09:40,779.944,778.54,55.29,77.749,752.954,27.169,4.984,246.98
2026-01-03 17:10:00,779.673,778.54,65.564,79.283,819.255,27.727,4.992,295.678
2026-01-03 17:10:20,780.317,778.54,57.808,77.069,734.463,27.977,5.043,259.625
2026-01-03 17:10:40,779.815,778.53,60.883,79.754,872.858,26.393,4.977,273.356
2026-01-03 17:11:00,779.987,778.53,62.627,80.51,862.45,27.544,5.178,291.256
2026-01-03 17:11:20,780.526,778.53,60.285,79.358,819.304,28.122,5.036,272.08
2026-01-03 17:11:40,780.663,778.53,56.207,76.306,768.962,26.92,4.999,252.714
2026-01-03 17:12:00,780.762,778.53,59.249,79.915,747.572,26.614,4.96,264.352
2026-01-03 17:12:20,780.547,778.53,57.988,75.269,680.309,27.536,5.062,258.956
2026-01-03 17:12:40,780.297,778.53,59.906,76.335,869.26,27.31,4.836,260.931
2026-01-03 17:13:00,780.559,778.53,52.767,72.922,753.371,27.025,5.002,239.256
